event_date,event_timestamp,event_timestamp_jst,event_name,user_pseudo_id,ga_session_id,ga_session_number,session_id,page_location,page_referrer,page_path,prev_page_path,page_num_dom,original_page_num,stay_ms,total_duration_ms,load_time_ms,max_page_reached,completion_rate,total_pages,click_x_rel,click_y_rel,elem_tag,elem_id,elem_classes,scroll_pct,utm_source,utm_medium,utm_campaign,utm_content,device_type,direction,navigation_method,link_url,video_src,session_variant,presence_test_variant,creative_test_variant,ab_variant,ab_test_target,ab_test_type,cv_type,cv_value,value
2025-10-09,2025-10-09 04:46:31.656130,2025-10-09 04:46:31.656130,video_play,user_000157,3388543,5,user_000157-3388543,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,,1,1,75007,90052,2294,9,0.9,10,,,,,,0.8955374345304803,google,organic,summer_campaign,ad_2,mobile,backward,click,https://example.com/thank-you,https://example.com/video1.mp4,A,B,,A,hero_image,,,,
2025-10-09,2025-10-09 04:49:24.656130,2025-10-09 04:49:24.656130,session_start,user_000030,2557857,6,user_000030-2557857,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-8,9,9,111133,167091,1118,9,0.9,10,,,,,,0.3167681057271214,facebook,cpc,brand_awareness,ad_4,mobile,forward,button,https://example.com/thank-you,,A,A,control,A,headline,,,,
2025-10-09,2025-10-09 04:54:07.656130,2025-10-09 04:54:07.656130,scroll,user_000626,4160212,7,user_000626-4160212,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-2,3,3,39872,147986,755,4,0.4,10,,,,,,0.32208234188304163,instagram,none,,ad_3,mobile,backward,click,,https://example.com/video1.mp4,control,B,A,control,,,,,
2025-10-09,2025-10-09 04:55:28.656130,2025-10-09 04:55:28.656130,video_play,user_000457,8222201,7,user_000457-8222201,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-8,9,9,102483,236848,803,9,0.9,10,,,,,,0.9186251670887527,instagram,cpc,,ad_3,desktop,forward,swipe,,,A,,control,A,headline,,,,
2025-10-09,2025-10-09 05:01:23.656130,2025-10-09 05:01:23.656130,click,user_000275,4478956,7,user_000275-4478956,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-2,3,3,12920,112396,3068,10,1.0,10,0.8949611136767899,0.3068533492834141,a,nav-link,card,0.8494862299673788,google,referral,,ad_3,mobile,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,B,A,B,B,hero_image,,,,
2025-10-09,2025-10-09 05:05:44.656130,2025-10-09 05:05:44.656130,page_view,user_000595,4256447,1,user_000595-4256447,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,,1,1,101477,240566,853,2,0.2,10,,,,,,0.706311730920182,instagram,referral,brand_awareness,ad_2,mobile,forward,scroll,,https://example.com/video1.mp4,B,A,control,B,,,,,
2025-10-09,2025-10-09 05:18:15.656130,2025-10-09 05:18:15.656130,scroll,user_000327,5345277,2,user_000327-5345277,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-4,5,5,2121,289989,1830,5,0.5,10,,,,,,0.2750916792841839,instagram,none,brand_awareness,ad_1,mobile,backward,button,,,B,A,,B,hero_image,presence,,,
2025-10-09,2025-10-09 05:27:17.656130,2025-10-09 05:27:17.656130,page_view,user_000089,2534566,3,user_000089-2534566,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-7,8,8,68995,244901,576,9,0.9,10,,,,,,0.39803507466785804,twitter,social,,ad_3,mobile,forward,swipe,https://example.com/lp/service-x,,A,,,A,,presence,,,
2025-10-09,2025-10-09 05:37:10.656130,2025-10-09 05:37:10.656130,conversion,user_000114,9659761,7,user_000114-9659761,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-5,6,6,14935,298113,520,8,0.8,10,,,,,,0.40828065113378864,instagram,social,spring_sale,ad_4,mobile,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,A,,control,A,cta_button,presence,,,
2025-10-09,2025-10-09 05:43:08.656130,2025-10-09 05:43:08.656130,swipe_page,user_000613,8609371,4,user_000613-8609371,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-2,3,3,83559,222339,1627,6,0.6,10,,,,,,0.1609959271170945,facebook,organic,brand_awareness,ad_3,mobile,backward,click,https://example.com/thank-you,,control,control,B,control,hero_image,,,,
2025-10-09,2025-10-09 05:54:56.656130,2025-10-09 05:54:56.656130,page_view,user_000448,4003830,4,user_000448-4003830,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-9,10,10,66434,100169,3927,10,1.0,10,,,,,,0.8819587802682259,facebook,referral,spring_sale,ad_5,desktop,forward,swipe,https://example.com/lp/product-a,https://example.com/video1.mp4,B,control,B,B,hero_image,,,,
2025-10-09,2025-10-09 05:55:45.656130,2025-10-09 05:55:45.656130,scroll,user_000136,3231176,4,user_000136-3231176,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,,1,1,52739,214645,1343,2,0.2,10,,,,,,0.4327011741094089,twitter,referral,summer_campaign,ad_5,tablet,backward,click,https://example.com/thank-you,,A,B,A,A,hero_image,layout,,,
2025-10-09,2025-10-09 05:55:49.656130,2025-10-09 05:55:49.656130,page_view,user_000103,7298234,6,user_000103-7298234,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-6,7,7,88847,125133,2838,10,1.0,10,,,,,,0.24915373169203228,twitter,organic,spring_sale,ad_3,desktop,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,control,control,,control,headline,layout,,,
2025-10-09,2025-10-09 05:56:22.656130,2025-10-09 05:56:22.656130,scroll,user_000335,6181317,6,user_000335-6181317,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,,1,1,22036,160567,4321,9,0.9,10,,,,,,0.12591838734643776,direct,organic,brand_awareness,ad_3,mobile,forward,button,,,B,A,,B,,,,,
2025-10-09,2025-10-09 05:57:01.656130,2025-10-09 05:57:01.656130,conversion,user_000106,6331984,10,user_000106-6331984,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-6,7,7,117473,125250,2296,8,0.8,10,,,,,,0.9558172169375327,twitter,cpc,summer_campaign,ad_2,mobile,backward,swipe,,,control,B,control,control,,,,,
2025-10-09,2025-10-09 06:04:59.656130,2025-10-09 06:04:59.656130,scroll,user_000379,4251613,4,user_000379-4251613,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-2,3,3,64510,205081,3863,6,0.6,10,,,,,,0.9522786411202653,facebook,social,spring_sale,ad_5,tablet,forward,button,,https://example.com/video1.mp4,A,B,A,A,,layout,,,
2025-10-09,2025-10-09 06:07:04.656130,2025-10-09 06:07:04.656130,click,user_000592,2971323,2,user_000592-2971323,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-9,10,10,90178,174056,1381,10,1.0,10,0.26102384473029466,0.26281944924266254,a,video-play,,0.5218399095890714,instagram,none,,ad_4,mobile,forward,swipe,https://example.com/lp/product-b,https://example.com/video1.mp4,A,B,A,A,cta_button,creative,,,
2025-10-09,2025-10-09 06:12:57.656130,2025-10-09 06:12:57.656130,page_view,user_000474,5169378,9,user_000474-5169378,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-3,4,4,86231,123078,1581,4,0.4,10,,,,,,0.517829602232904,google,none,brand_awareness,,mobile,forward,click,https://example.com/lp/service-x,https://example.com/video1.mp4,B,control,B,B,,creative,,,
2025-10-09,2025-10-09 06:17:04.656130,2025-10-09 06:17:04.656130,scroll,user_000219,5503102,9,user_000219-5503102,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-8,9,9,104206,151287,4678,10,1.0,10,,,,,,0.8084250390283001,twitter,none,spring_sale,,tablet,backward,button,,https://example.com/video1.mp4,A,B,B,A,cta_button,creative,,,
2025-10-09,2025-10-09 06:25:47.656130,2025-10-09 06:25:47.656130,click,user_000294,5530427,7,user_000294-5530427,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-7,8,8,62302,191573,1747,9,0.9,10,0.894629490705502,0.2311343800229535,div,cta-button,card,0.8343767390336636,facebook,cpc,brand_awareness,ad_1,desktop,backward,click,,https://example.com/video1.mp4,A,A,A,A,hero_image,,,,
2025-10-09,2025-10-09 06:34:44.656130,2025-10-09 06:34:44.656130,session_start,user_000200,8787712,4,user_000200-8787712,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-6,7,7,30749,176955,577,9,0.9,10,,,,,,0.6892022263871185,twitter,organic,,ad_4,mobile,forward,scroll,,https://example.com/video1.mp4,control,A,A,control,headline,layout,,,
2025-10-09,2025-10-09 06:40:00.656130,2025-10-09 06:40:00.656130,conversion,user_000015,9725249,7,user_000015-9725249,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-5,6,6,5347,192493,1492,7,0.7,10,,,,,,0.2240522145650104,google,referral,summer_campaign,ad_1,mobile,backward,click,https://example.com/thank-you,https://example.com/video1.mp4,control,A,control,control,headline,,,,
2025-10-09,2025-10-09 06:45:47.656130,2025-10-09 06:45:47.656130,swipe_page,user_000222,9947620,2,user_000222-9947620,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-3,4,4,82420,139775,832,6,0.6,10,,,,,,0.44958241537634025,direct,organic,summer_campaign,ad_1,mobile,forward,button,,https://example.com/video1.mp4,A,,control,A,headline,,,,
2025-10-09,2025-10-09 06:47:28.656130,2025-10-09 06:47:28.656130,conversion,user_000662,1735096,5,user_000662-1735096,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,,1,1,45864,286265,3583,4,0.4,10,,,,,,0.10501311164574902,direct,cpc,summer_campaign,ad_2,desktop,forward,scroll,https://example.com/lp/product-b,,A,,control,A,headline,presence,,,
2025-10-09,2025-10-09 06:50:53.656130,2025-10-09 06:50:53.656130,click,user_000119,7798576,7,user_000119-7798576,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-6,7,7,33924,200516,2794,8,0.8,10,0.497409511105117,0.22702154004325914,div,video-play,btn-primary,0.5132295880805816,instagram,cpc,,ad_2,mobile,backward,scroll,https://example.com/thank-you,,A,B,B,A,headline,,,,
2025-10-09,2025-10-09 06:51:05.656130,2025-10-09 06:51:05.656130,scroll,user_000389,4541381,6,user_000389-4541381,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-4,5,5,1937,115544,1742,7,0.7,10,,,,,,0.6781290535011013,facebook,organic,brand_awareness,ad_3,mobile,backward,button,https://example.com/thank-you,,B,,control,B,,creative,,,
2025-10-09,2025-10-09 06:52:50.656130,2025-10-09 06:52:50.656130,session_start,user_000204,3024933,5,user_000204-3024933,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-9,10,10,92157,263988,3268,10,1.0,10,,,,,,0.8445133596633998,facebook,referral,summer_campaign,ad_1,mobile,backward,scroll,https://example.com/lp/product-a,https://example.com/video1.mp4,B,,A,B,,creative,,,
2025-10-09,2025-10-09 06:57:38.656130,2025-10-09 06:57:38.656130,swipe_page,user_000536,4014421,2,user_000536-4014421,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-4,5,5,69097,280842,1504,8,0.8,10,,,,,,0.330866019732523,twitter,cpc,brand_awareness,ad_1,mobile,forward,click,https://example.com/thank-you,https://example.com/video1.mp4,A,control,A,A,hero_image,creative,,,
2025-10-09,2025-10-09 07:08:51.656130,2025-10-09 07:08:51.656130,click,user_000241,8502339,9,user_000241-8502339,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-2,3,3,100510,115995,1208,3,0.3,10,0.8941510239452787,0.23841069004384138,a,cta-button,link,0.4045619044793445,direct,social,,ad_1,mobile,backward,button,https://example.com/lp/product-b,https://example.com/video1.mp4,B,B,,B,headline,presence,,,
2025-10-09,2025-10-09 07:15:34.656130,2025-10-09 07:15:34.656130,swipe_page,user_000083,2651580,3,user_000083-2651580,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-4,5,5,59189,170605,4495,9,0.9,10,,,,,,0.5828777736188554,twitter,cpc,brand_awareness,,mobile,backward,button,,,control,B,A,control,hero_image,,,,
2025-10-09,2025-10-09 07:18:14.656130,2025-10-09 07:18:14.656130,scroll,user_000221,6206825,2,user_000221-6206825,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,,1,1,114120,273080,642,2,0.2,10,,,,,,0.9890536344835463,facebook,social,spring_sale,ad_5,mobile,forward,scroll,,,control,control,control,control,headline,,,,
2025-10-09,2025-10-09 07:26:00.656130,2025-10-09 07:26:00.656130,conversion,user_000082,3310821,4,user_000082-3310821,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-4,5,5,32279,110921,3109,6,0.6,10,,,,,,0.8166279526499206,twitter,none,spring_sale,ad_1,mobile,forward,scroll,,https://example.com/video1.mp4,A,control,,A,cta_button,layout,,,
2025-10-09,2025-10-09 07:29:44.656130,2025-10-09 07:29:44.656130,scroll,user_000061,1669503,2,user_000061-1669503,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-2,3,3,59745,114542,2912,7,0.7,10,,,,,,0.5708496677368193,twitter,cpc,,ad_1,mobile,forward,swipe,,,B,A,A,B,hero_image,creative,,,
2025-10-09,2025-10-09 07:37:09.656130,2025-10-09 07:37:09.656130,video_play,user_000310,6159338,9,user_000310-6159338,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-7,8,8,37844,81436,1979,10,1.0,10,,,,,,0.858082713339482,twitter,organic,brand_awareness,ad_3,mobile,forward,button,,,B,A,B,B,hero_image,layout,,,
2025-10-09,2025-10-09 07:44:40.656130,2025-10-09 07:44:40.656130,video_play,user_000523,5695677,7,user_000523-5695677,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-4,5,5,47217,274944,1242,6,0.6,10,,,,,,0.121405343447973,google,organic,,,desktop,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,A,B,,A,hero_image,,,,
2025-10-09,2025-10-09 07:50:39.656130,2025-10-09 07:50:39.656130,video_play,user_000648,5780130,7,user_000648-5780130,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-8,9,9,10229,60174,4790,9,0.9,10,,,,,,0.2836999390678375,google,referral,spring_sale,ad_3,mobile,backward,swipe,https://example.com/lp/product-a,https://example.com/video1.mp4,A,,A,A,cta_button,,,,
2025-10-09,2025-10-09 07:51:36.656130,2025-10-09 07:51:36.656130,page_view,user_000434,6017876,5,user_000434-6017876,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,,1,1,43704,121175,4124,10,1.0,10,,,,,,0.9095184514701679,direct,cpc,summer_campaign,ad_5,desktop,backward,swipe,https://example.com/lp/product-a,,A,B,,A,hero_image,presence,,,
2025-10-09,2025-10-09 07:53:39.656130,2025-10-09 07:53:39.656130,video_play,user_000231,1231009,6,user_000231-1231009,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-6,7,7,107076,132244,3800,7,0.7,10,,,,,,0.12164073736094189,instagram,cpc,,ad_5,mobile,backward,click,,,A,control,,A,hero_image,,,,
2025-10-09,2025-10-09 07:54:08.656130,2025-10-09 07:54:08.656130,swipe_page,user_000309,7302380,4,user_000309-7302380,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-5,6,6,113262,254222,2980,10,1.0,10,,,,,,0.6013021547566895,twitter,social,,ad_2,mobile,forward,click,https://example.com/thank-you,https://example.com/video1.mp4,B,control,,B,cta_button,layout,,,
2025-10-09,2025-10-09 07:56:31.656130,2025-10-09 07:56:31.656130,scroll,user_000463,3047892,4,user_000463-3047892,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-4,5,5,117589,243121,1387,10,1.0,10,,,,,,0.3897842535427053,direct,referral,,ad_3,desktop,backward,swipe,https://example.com/lp/product-b,https://example.com/video1.mp4,control,control,A,control,hero_image,,,,
2025-10-09,2025-10-09 08:02:25.656130,2025-10-09 08:02:25.656130,swipe_page,user_000279,1229930,2,user_000279-1229930,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-1,2,2,18306,101174,1298,8,0.8,10,,,,,,0.18034851168564298,direct,referral,,,desktop,forward,button,https://example.com/lp/service-x,https://example.com/video1.mp4,A,B,control,A,cta_button,creative,,,
2025-10-09,2025-10-09 08:06:23.656130,2025-10-09 08:06:23.656130,click,user_000099,2710168,6,user_000099-2710168,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-8,9,9,45926,61276,2714,10,1.0,10,0.2727026281484311,0.8294810524018988,button,,card,0.6504461701512273,instagram,social,spring_sale,ad_2,mobile,backward,click,,https://example.com/video1.mp4,control,B,A,control,headline,layout,,,
2025-10-09,2025-10-09 08:07:01.656130,2025-10-09 08:07:01.656130,page_view,user_000215,9984438,6,user_000215-9984438,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-7,8,8,46401,297483,4492,9,0.9,10,,,,,,0.21283896633009716,direct,referral,brand_awareness,ad_3,mobile,backward,click,https://example.com/thank-you,https://example.com/video1.mp4,control,control,,control,headline,creative,,,
2025-10-09,2025-10-09 08:07:15.656130,2025-10-09 08:07:15.656130,page_view,user_000228,2757263,4,user_000228-2757263,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-2,3,3,119760,121563,736,5,0.5,10,,,,,,0.7281109759233336,google,organic,spring_sale,,desktop,backward,scroll,,,B,control,,B,headline,,,,
2025-10-09,2025-10-09 08:07:59.656130,2025-10-09 08:07:59.656130,swipe_page,user_000064,7829082,1,user_000064-7829082,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-8,9,9,16800,234243,766,9,0.9,10,,,,,,0.6395269240555678,google,none,spring_sale,ad_2,mobile,backward,click,,,control,control,A,control,hero_image,presence,,,
2025-10-09,2025-10-09 08:10:46.656130,2025-10-09 08:10:46.656130,scroll,user_000341,7595974,7,user_000341-7595974,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-1,2,2,65585,89211,1961,7,0.7,10,,,,,,0.8355944472331885,direct,organic,brand_awareness,ad_3,mobile,forward,scroll,https://example.com/lp/product-b,https://example.com/video1.mp4,A,A,B,A,,layout,,,
2025-10-09,2025-10-09 08:14:16.656130,2025-10-09 08:14:16.656130,page_view,user_000176,2795761,1,user_000176-2795761,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-6,7,7,88826,254477,3516,9,0.9,10,,,,,,0.2428664579300377,instagram,cpc,summer_campaign,ad_4,mobile,forward,click,,,control,B,A,control,headline,presence,,,
2025-10-09,2025-10-09 08:15:55.656130,2025-10-09 08:15:55.656130,swipe_page,user_000217,9055390,10,user_000217-9055390,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-2,3,3,83793,256176,2089,3,0.3,10,,,,,,0.2267240569195929,direct,cpc,brand_awareness,,desktop,backward,click,https://example.com/lp/service-x,https://example.com/video1.mp4,A,A,control,A,headline,creative,,,
2025-10-09,2025-10-09 08:16:49.656130,2025-10-09 08:16:49.656130,scroll,user_000275,5195797,8,user_000275-5195797,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-8,9,9,82219,291089,2209,9,0.9,10,,,,,,0.967565754964464,facebook,none,summer_campaign,ad_2,mobile,forward,click,https://example.com/lp/product-a,https://example.com/video1.mp4,control,B,control,control,cta_button,,,,
2025-10-09,2025-10-09 08:18:14.656130,2025-10-09 08:18:14.656130,click,user_000637,8907799,2,user_000637-8907799,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-7,8,8,8497,22773,3140,8,0.8,10,0.17124503768651503,0.6261299937056785,button,video-play,card,0.7149009690097443,twitter,organic,summer_campaign,ad_2,desktop,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,A,control,A,A,cta_button,,,,
2025-10-09,2025-10-09 08:19:00.656130,2025-10-09 08:19:00.656130,session_start,user_000211,8703830,4,user_000211-8703830,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-9,10,10,116068,285659,1712,10,1.0,10,,,,,,0.8789688292000439,facebook,none,summer_campaign,ad_3,mobile,backward,button,https://example.com/lp/service-x,,B,A,control,B,hero_image,,,,
2025-10-09,2025-10-09 08:24:02.656130,2025-10-09 08:24:02.656130,page_view,user_000519,4368143,9,user_000519-4368143,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-4,5,5,2704,86205,1361,7,0.7,10,,,,,,0.5915641141211135,facebook,social,brand_awareness,ad_5,mobile,forward,swipe,https://example.com/lp/product-b,,B,B,B,B,cta_button,presence,,,
2025-10-09,2025-10-09 08:24:22.656130,2025-10-09 08:24:22.656130,click,user_000133,9741559,10,user_000133-9741559,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-4,5,5,63969,259557,557,10,1.0,10,0.6047136559470248,0.45899796868838183,button,cta-button,link,0.3768380232209305,twitter,social,brand_awareness,ad_4,desktop,forward,button,https://example.com/lp/product-b,,control,B,control,control,,presence,,,
2025-10-09,2025-10-09 08:27:01.656130,2025-10-09 08:27:01.656130,conversion,user_000144,8426293,7,user_000144-8426293,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-7,8,8,90569,245749,2230,9,0.9,10,,,,,,0.6933100760475839,instagram,cpc,,ad_1,desktop,backward,click,https://example.com/lp/service-x,https://example.com/video1.mp4,control,B,control,control,hero_image,creative,,,
2025-10-09,2025-10-09 08:32:30.656130,2025-10-09 08:32:30.656130,conversion,user_000659,7755140,7,user_000659-7755140,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-9,10,10,10798,250927,2124,10,1.0,10,,,,,,0.8611945283956437,google,cpc,spring_sale,ad_5,desktop,backward,button,https://example.com/thank-you,,B,A,A,B,cta_button,creative,,,
2025-10-09,2025-10-09 08:35:32.656130,2025-10-09 08:35:32.656130,page_view,user_000425,8411524,5,user_000425-8411524,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-7,8,8,1693,219496,3568,10,1.0,10,,,,,,0.6523539488765124,instagram,cpc,brand_awareness,ad_2,mobile,backward,button,https://example.com/thank-you,,A,B,A,A,hero_image,creative,,,
2025-10-09,2025-10-09 08:46:23.656130,2025-10-09 08:46:23.656130,click,user_000026,9457425,7,user_000026-9457425,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-5,6,6,7619,55051,4894,6,0.6,10,0.5538876863642533,0.558786312565416,a,video-play,link,0.10905140411272543,facebook,organic,brand_awareness,ad_3,desktop,forward,button,https://example.com/lp/product-b,https://example.com/video1.mp4,control,A,A,control,,creative,,,
2025-10-09,2025-10-09 08:48:43.656130,2025-10-09 08:48:43.656130,conversion,user_000238,6943482,2,user_000238-6943482,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-8,9,9,90572,217898,1386,10,1.0,10,,,,,,0.4580063319641591,instagram,organic,spring_sale,ad_4,desktop,backward,click,https://example.com/thank-you,https://example.com/video1.mp4,B,B,A,B,headline,creative,,,
2025-10-09,2025-10-09 08:58:55.656130,2025-10-09 08:58:55.656130,conversion,user_000135,8957302,10,user_000135-8957302,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-7,8,8,59604,227263,838,10,1.0,10,,,,,,0.34636023137009914,direct,cpc,brand_awareness,ad_4,mobile,backward,scroll,https://example.com/lp/product-b,https://example.com/video1.mp4,B,B,control,B,hero_image,creative,,,
2025-10-09,2025-10-09 09:01:14.656130,2025-10-09 09:01:14.656130,session_start,user_000622,4049504,2,user_000622-4049504,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-2,3,3,45819,292296,3945,3,0.3,10,,,,,,0.707449384941708,twitter,none,brand_awareness,,mobile,backward,click,,,B,,A,B,cta_button,presence,,,
2025-10-09,2025-10-09 09:02:50.656130,2025-10-09 09:02:50.656130,scroll,user_000071,3584578,9,user_000071-3584578,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-8,9,9,118760,244412,3111,9,0.9,10,,,,,,0.35868911811645676,google,cpc,summer_campaign,ad_3,mobile,backward,scroll,https://example.com/lp/service-x,,B,A,A,B,headline,creative,,,
2025-10-09,2025-10-09 09:03:09.656130,2025-10-09 09:03:09.656130,scroll,user_000524,8293678,3,user_000524-8293678,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-1,2,2,99215,107423,4731,6,0.6,10,,,,,,0.7153091187085601,google,organic,brand_awareness,ad_4,mobile,forward,click,,https://example.com/video1.mp4,B,B,control,B,hero_image,creative,,,
2025-10-09,2025-10-09 09:16:40.656130,2025-10-09 09:16:40.656130,video_play,user_000174,8619887,2,user_000174-8619887,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-4,5,5,113444,258580,844,9,0.9,10,,,,,,0.5664492755009294,facebook,social,spring_sale,ad_5,mobile,forward,swipe,,https://example.com/video1.mp4,B,B,B,B,headline,presence,,,
2025-10-09,2025-10-09 09:18:16.656130,2025-10-09 09:18:16.656130,video_play,user_000621,7872427,1,user_000621-7872427,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-1,2,2,99024,125704,3082,6,0.6,10,,,,,,0.1566918880661588,twitter,organic,spring_sale,ad_2,mobile,forward,click,https://example.com/lp/product-a,https://example.com/video1.mp4,A,B,B,A,hero_image,layout,,,
2025-10-09,2025-10-09 09:21:36.656130,2025-10-09 09:21:36.656130,session_start,user_000200,6677311,8,user_000200-6677311,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-2,3,3,5145,67983,2360,8,0.8,10,,,,,,0.5935062396360224,instagram,none,,ad_4,mobile,backward,scroll,,,control,control,,control,headline,creative,,,
2025-10-09,2025-10-09 09:31:19.656130,2025-10-09 09:31:19.656130,conversion,user_000436,6065269,10,user_000436-6065269,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-6,7,7,62140,185912,1743,7,0.7,10,,,,,,0.4135750291103014,direct,none,summer_campaign,ad_1,desktop,backward,button,https://example.com/thank-you,https://example.com/video1.mp4,A,A,A,A,cta_button,,,,
2025-10-09,2025-10-09 09:33:22.656130,2025-10-09 09:33:22.656130,session_start,user_000514,7859201,3,user_000514-7859201,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-9,10,10,75314,287753,2727,10,1.0,10,,,,,,0.6348082680005329,google,organic,,ad_5,mobile,forward,click,https://example.com/thank-you,,B,,,B,,presence,,,
2025-10-09,2025-10-09 09:37:07.656130,2025-10-09 09:37:07.656130,click,user_000006,2509126,3,user_000006-2509126,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-9,10,10,1826,18140,4180,10,1.0,10,0.8728143779346059,0.39816390873992946,img,cta-button,,0.6411875979241296,direct,referral,summer_campaign,ad_4,mobile,forward,swipe,https://example.com/thank-you,,A,,control,A,cta_button,creative,,,
